Window Time,PMU ID,Event Type,Severity,Confidence Level,Bad Data Flag,Bus ID
13:23.3,7.879616623,-31.14111871,0.27405469,-32.35591871,0,7.879616623
13:23.7,7.879197038,-31.14081871,0.27438809,-32.36931871,0,7.879197038
13:24.0,7.879197038,-31.14201871,0.27438809,-32.40651871,0,7.879197038
13:24.3,7.879177057,-31.14231871,0.27422139,-32.38401871,0,7.879177057
13:24.6,7.879336899,-31.14151871,0.27455479,-32.34491871,0,7.879336899
13:25.0,7.879516722,-31.14301871,0.27455479,-32.39421871,0,7.879516722
13:25.3,0,0,0,0,1,0
13:25.6,7.879816426,-31.14411871,0.27438809,-32.42331871,0,7.879816426
13:26.0,7.879776465,-31.14201871,0.27438809,-32.37401871,0,7.879776465
13:26.3,7.879756485,-31.13851871,0.27455479,-32.35671871,0,7.879756485
13:26.6,7.879616623,-31.14101871,0.27438809,-32.39181871,0,7.879616623
13:27.0,7.87939684,-31.14231871,0.27438809,-32.36361871,0,7.87939684
13:27.3,7.879676564,-31.14151871,0.27455479,-32.37001871,0,7.879676564
13:27.6,7.879616623,-31.14181871,0.27405469,-32.38541871,0,7.879616623
13:28.0,7.87935688,-31.14121871,0.27422139,-32.33001871,0,7.87935688
13:28.3,7.879516722,-31.14091871,0.27455479,-32.36721871,0,7.879516722
13:28.6,7.879576663,-31.14211871,0.27438809,-32.40871871,0,7.879576663
13:29.0,7.879476761,-31.14111871,0.27422139,-32.39711871,0,7.879476761
13:29.3,7.879616623,-31.13901871,0.27422139,-32.38021871,0,7.879616623
13:29.6,7.879816426,-31.13751871,0.27422139,-32.35201871,0,7.879816426
13:30.0,7.879856386,-31.13921871,0.27438809,-32.38301871,0,7.879856386
13:30.3,7.879636603,-31.14271871,0.27438809,-32.44261871,0,7.879636603
13:30.6,7.879596643,-31.14141871,0.27455479,-32.42981871,0,7.879596643
13:31.0,7.879776465,-31.14201871,0.27455479,-32.39441871,0,7.879776465
13:31.3,7.879576663,-31.14331871,0.27422139,-32.33591871,0,7.879576663
13:31.6,7.879296939,-31.14181871,0.27438809,-32.35531871,0,7.879296939
13:32.0,7.879157077,-31.14351871,0.27438809,-32.42911871,0,7.879157077
13:32.3,7.879256978,-31.14371871,0.27438809,-32.39321871,0,7.879256978
13:32.6,7.879336899,-31.14171871,0.27438809,-32.35801871,0,7.879336899
13:33.0,7.879097136,-31.14261871,0.27422139,-32.40861871,0,7.879097136
13:33.3,7.879236998,-31.14231871,0.27455479,-32.45711871,0,7.879236998
13:33.6,7.879576663,-31.14371871,0.27455479,-32.48191871,0,7.879576663
13:34.0,7.879296939,-31.14381871,0.27438809,-32.38591871,0,7.879296939
13:34.3,7.879137097,-31.14181871,0.27438809,-32.36311871,0,7.879137097
13:34.6,7.879077156,-31.14211871,0.27438809,-32.42601871,0,7.879077156
13:35.0,7.879217018,-31.14021871,0.27455479,-32.41311871,0,7.879217018
13:35.3,7.91935688,-31.09671871,0.31422139,-32.34771871,1,7.91935688
13:35.6,7.879097136,-31.13601871,0.27405469,-32.35671871,0,7.879097136
13:36.0,7.879316919,-31.13821871,0.27455479,-32.34801871,0,7.879316919
13:36.3,7.879636603,-31.14071871,0.27455479,-32.37371871,0,7.879636603
13:36.6,7.879456781,-31.14071871,0.27455479,-32.38211871,0,7.879456781
13:37.0,7.87939684,-31.14041871,0.27438809,-32.42331871,0,7.87939684
13:37.3,7.879276959,-31.14111871,0.27405469,-32.40371871,0,7.879276959
13:37.6,7.879217018,-31.13931871,0.27422139,-32.41061871,0,7.879217018
13:38.0,7.87937686,-31.13921871,0.27438809,-32.47951871,0,7.87937686
13:38.3,7.879836406,-31.14071871,0.27438809,-32.46241871,0,7.879836406
13:38.6,7.879876367,-31.14031871,0.27438809,-32.46251871,0,7.879876367
13:39.0,7.879436801,-31.13891871,0.27438809,-32.48021871,0,7.879436801
13:39.3,7.879256978,-31.13841871,0.27438809,-32.46991871,0,7.879256978
13:39.6,7.879676564,-31.13931871,0.27438809,-32.41731871,0,7.879676564
13:40.0,7.879736505,-31.14031871,0.27422139,-32.36781871,0,7.879736505
13:40.3,7.87935688,-31.13851871,0.27438809,-32.33191871,0,7.87935688
13:40.6,7.879217018,-31.13961871,0.27455479,-32.37451871,0,7.879217018
13:41.0,7.879177057,-31.13981871,0.27438809,-32.40661871,0,7.879177057
13:41.3,7.879316919,-31.13881871,0.27438809,-32.41871871,0,7.879316919
13:41.6,7.879416821,-31.14171871,0.27422139,-32.41321871,0,7.879416821
13:42.0,7.87939684,-31.14201871,0.27438809,-32.37351871,0,7.87939684
13:42.3,7.879436801,-31.14001871,0.27438809,-32.42361871,0,7.879436801
13:42.6,7.879276959,-31.13951871,0.27422139,-32.45291871,0,7.879276959
13:43.0,7.879296939,-31.14031871,0.27438809,-32.40251871,0,7.879296939
13:43.3,7.879236998,-31.14201871,0.27455479,-32.39621871,0,7.879236998
13:43.6,7.879057176,-31.13991871,0.27438809,-32.40191871,0,7.879057176
13:44.0,7.879496742,-31.13721871,0.27438809,-32.45731871,0,7.879496742
13:44.3,7.879896347,-31.13801871,0.27455479,-32.48391871,0,7.879896347
13:44.6,7.879776465,-31.13791871,0.27472149,-32.40841871,0,7.879776465
13:45.0,7.879696544,-31.13741871,0.27455479,-32.39811871,0,7.879696544
13:45.3,7.879456781,-31.13811871,0.27422139,-32.43601871,0,7.879456781
13:45.6,7.87939684,-31.14051871,0.27422139,-32.41591871,0,7.87939684
13:46.0,7.879496742,-31.14151871,0.27455479,-32.37291871,0,7.879496742
13:46.3,7.879536702,-31.13881871,0.27472149,-32.35781871,0,7.879536702
13:46.6,7.879616623,-31.13781871,0.27455479,-32.37021871,0,7.879616623
13:47.0,7.879536702,-31.13971871,0.27422139,-32.37101871,0,7.879536702
13:47.3,7.879416821,-31.13941871,0.27422139,-32.35991871,0,7.879416821
13:47.6,7.879736505,-31.13881871,0.27438809,-32.41961871,0,7.879736505
13:48.0,7.879776465,-31.13841871,0.27438809,-32.44221871,0,7.879776465
13:48.3,7.879696544,-31.13861871,0.27455479,-32.41201871,0,7.879696544
13:48.6,7.879696544,-31.13981871,0.27455479,-32.40441871,0,7.879696544
13:49.0,7.879336899,-31.13881871,0.27422139,-32.39981871,0,7.879336899
13:49.3,7.879197038,-31.13861871,0.27438809,-32.43231871,0,7.879197038
13:49.6,7.879516722,-31.14011871,0.27422139,-32.43211871,0,7.879516722
13:50.0,7.879536702,-31.14031871,0.27422139,-32.36731871,0,7.879536702
13:50.3,7.879476761,-31.14031871,0.27438809,-32.41121871,0,7.879476761
13:50.6,7.879336899,-31.14151871,0.27422139,-32.45551871,0,7.879336899
13:51.0,7.879436801,-31.14021871,0.27422139,-32.43841871,0,7.879436801
13:51.3,7.879576663,-31.13941871,0.27438809,-32.41331871,0,7.879576663
13:51.6,7.879276959,-31.14001871,0.27438809,-32.34931871,0,7.879276959
13:52.0,7.879217018,-31.14121871,0.27438809,-32.36881871,0,7.879217018
13:52.3,7.87935688,-31.14161871,0.27438809,-32.42541871,0,7.87935688
13:52.6,7.879336899,-31.14061871,0.27422139,-32.39491871,0,7.879336899
13:53.0,7.879276959,-31.14081871,0.27422139,-32.42171871,0,7.879276959
13:53.3,7.879276959,-31.14051871,0.27422139,-32.40371871,0,7.879276959
13:53.6,7.879516722,-31.13831871,0.27455479,-32.36611871,0,7.879516722
13:54.0,7.879456781,-31.13981871,0.27438809,-32.42421871,0,7.879456781
13:54.3,7.878797432,-31.14231871,0.27405469,-32.44081871,0,7.878797432
13:54.6,7.878857373,-31.13951871,0.27422139,-32.42181871,0,7.878857373
13:55.0,7.879217018,-31.13711871,0.27422139,-32.43071871,0,7.879217018
13:55.3,7.87937686,-31.13831871,0.27422139,-32.41971871,0,7.87937686
13:55.6,7.879616623,-31.13931871,0.27438809,-32.42871871,0,7.879616623
13:56.0,7.879576663,-31.14121871,0.27455479,-32.43671871,0,7.879576663
13:56.3,7.879716524,-31.14171871,0.27472149,-32.39461871,0,7.879716524
13:56.6,7.880036209,-31.14001871,0.27455479,-32.40871871,0,7.880036209
13:57.0,7.879636603,-31.13871871,0.27422139,-32.39641871,0,7.879636603
13:57.3,7.879197038,-31.13821871,0.27438809,-32.34161871,0,7.879197038
13:57.6,7.879436801,-31.14011871,0.27438809,-32.39581871,0,7.879436801
13:57.9,7.879856386,-31.13901871,0.27422139,-32.41821871,0,7.879856386
13:58.3,7.879896347,-31.13641871,0.27438809,-32.39511871,0,7.879896347
13:58.6,7.87939684,-31.13791871,0.27422139,-32.39581871,0,7.87939684
13:58.9,7.879236998,-31.13861871,0.27438809,-32.40091871,0,7.879236998
13:59.3,7.879716524,-31.13941871,0.27438809,-32.43021871,0,7.879716524
13:59.6,7.879616623,-31.14061871,0.27422139,-32.41711871,0,7.879616623
13:59.9,7.879276959,-31.14001871,0.27422139,-32.36501871,0,7.879276959
14:00.3,7.879616623,-31.14111871,0.27438809,-32.38601871,0,7.879616623
14:00.6,7.879836406,-31.14091871,0.27455479,-32.42471871,0,7.879836406
14:00.9,7.879536702,-31.13981871,0.27455479,-32.44871871,0,7.879536702
14:01.3,7.87939684,-31.14061871,0.27455479,-32.45071871,0,7.87939684
14:01.6,7.879656584,-31.13941871,0.27472149,-32.36901871,0,7.879656584
14:01.9,7.879916327,-31.13981871,0.27472149,-32.37081871,0,7.879916327
14:02.3,7.879856386,-31.13921871,0.27455479,-32.36541871,0,7.879856386
14:02.6,7.879716524,-31.13761871,0.27438809,-32.35261871,0,7.879716524
14:02.9,7.879436801,-31.14061871,0.27438809,-32.41241871,0,7.879436801
14:03.3,7.879336899,-31.14141871,0.27455479,-32.42201871,0,7.879336899
14:03.6,7.879576663,-31.13821871,0.27455479,-32.38491871,0,7.879576663
14:03.9,7.87939684,-31.13751871,0.27438809,-32.40921871,0,7.87939684
14:04.3,7.879197038,-31.13861871,0.27438809,-32.40911871,0,7.879197038
14:04.6,7.879416821,-31.14051871,0.27422139,-32.40311871,0,7.879416821
14:04.9,7.879177057,-31.13981871,0.27422139,-32.40611871,0,7.879177057
14:05.3,7.878937294,-31.13821871,0.27422139,-32.38101871,0,7.878937294
14:05.6,7.879276959,-31.13901871,0.27422139,-32.39371871,0,7.879276959
14:05.9,7.879456781,-31.13951871,0.27422139,-32.40551871,0,7.879456781
14:06.3,7.87935688,-31.13801871,0.27422139,-32.40061871,0,7.87935688
14:06.6,7.879137097,-31.13861871,0.27422139,-32.40971871,0,7.879137097
14:06.9,7.879117117,-31.13931871,0.27422139,-32.37981871,0,7.879117117
14:07.3,7.879476761,-31.14011871,0.27455479,-32.39421871,0,7.879476761
14:07.6,7.87939684,-31.14081871,0.27472149,-32.38651871,0,7.87939684
14:07.9,7.879276959,-31.14001871,0.27438809,-32.36481871,0,7.879276959
14:08.3,7.87939684,-31.13921871,0.27422139,-32.38071871,0,7.87939684
14:08.6,7.879137097,-31.14031871,0.27422139,-32.39321871,0,7.879137097
14:08.9,7.879037196,-31.14081871,0.27438809,-32.43171871,0,7.879037196
14:09.3,7.87937686,-31.14141871,0.27438809,-32.44321871,0,7.87937686
14:09.6,7.879596643,-31.14151871,0.27405469,-32.38481871,0,7.879596643
14:09.9,7.879536702,-31.14191871,0.27422139,-32.37511871,0,7.879536702
14:10.3,7.879236998,-31.14321871,0.27422139,-32.39481871,0,7.879236998
14:10.6,7.879197038,-31.14251871,0.27438809,-32.40111871,0,7.879197038
14:10.9,7.879476761,-31.14121871,0.27438809,-32.40971871,0,7.879476761
14:11.3,7.879576663,-31.14141871,0.27438809,-32.38181871,0,7.879576663
14:11.6,7.879656584,-31.14181871,0.27438809,-32.40321871,0,7.879656584
14:11.9,7.879556682,-31.14221871,0.27438809,-32.42031871,0,7.879556682
14:12.3,7.879236998,-31.14091871,0.27438809,-32.39381871,0,7.879236998
14:12.6,7.879336899,-31.14021871,0.27438809,-32.42071871,0,7.879336899
14:12.9,7.879516722,-31.14071871,0.27422139,-32.43361871,0,7.879516722
14:13.3,7.879476761,-31.14001871,0.27422139,-32.42851871,0,7.879476761
14:13.6,7.879696544,-31.13991871,0.27438809,-32.43661871,0,7.879696544
14:13.9,7.879696544,-31.13841871,0.27472149,-32.37361871,0,7.879696544
14:14.3,7.879656584,-31.13761871,0.27455479,-32.36321871,0,7.879656584
14:14.6,7.879576663,-31.14121871,0.27438809,-32.44211871,0,7.879576663
14:14.9,7.879596643,-31.14061871,0.27438809,-32.39191871,0,7.879596643
14:15.3,7.879696544,-31.13761871,0.27438809,-32.38941871,0,7.879696544
14:15.6,7.879236998,-31.13791871,0.27422139,-32.41411871,0,7.879236998
14:15.9,7.879057176,-31.13831871,0.27455479,-32.38131871,0,7.879057176
14:16.3,7.87939684,-31.13951871,0.27472149,-32.40191871,0,7.87939684
14:16.6,7.879436801,-31.14111871,0.27472149,-32.39941871,0,7.879436801
14:16.9,7.879576663,-31.14001871,0.27455479,-32.40061871,0,7.879576663
14:17.3,7.879516722,-31.14161871,0.27438809,-32.43951871,0,7.879516722
14:17.6,7.87937686,-31.14201871,0.27472149,-32.39431871,0,7.87937686
14:17.9,7.879496742,-31.13971871,0.27472149,-32.37451871,0,7.879496742
14:18.3,7.87939684,-31.13991871,0.27438809,-32.35981871,0,7.87939684
14:18.6,7.879316919,-31.14011871,0.27455479,-32.34291871,0,7.879316919
14:18.9,7.879556682,-31.14021871,0.27472149,-32.37891871,0,7.879556682
14:19.3,7.879256978,-31.14011871,0.27455479,-32.39351871,0,7.879256978
14:19.6,7.879256978,-31.14061871,0.27438809,-32.45161871,0,7.879256978
14:19.9,7.879436801,-31.14171871,0.27422139,-32.45761871,0,7.879436801
14:20.3,7.87939684,-31.14101871,0.27405469,-32.37691871,0,7.87939684
14:20.6,7.879436801,-31.14051871,0.27422139,-32.35531871,0,7.879436801
14:20.9,7.879296939,-31.14041871,0.27422139,-32.36701871,0,7.879296939
14:21.3,7.879256978,-31.13961871,0.27455479,-32.37361871,0,7.879256978
14:21.6,7.879177057,-31.14031871,0.27422139,-32.41671871,0,7.879177057
14:21.9,7.878937294,-31.14051871,0.27422139,-32.39521871,0,7.878937294
14:22.3,7.879097136,-31.13991871,0.27455479,-32.40811871,0,7.879097136
14:22.6,7.879236998,-31.14161871,0.27438809,-32.46711871,0,7.879236998
14:22.9,7.878997235,-31.14151871,0.27405469,-32.47331871,0,7.878997235
14:23.3,7.879157077,-31.13981871,0.27405469,-32.45461871,0,7.879157077
14:23.6,7.87939684,-31.14191871,0.27422139,-32.42041871,0,7.87939684
14:23.9,7.87935688,-31.14271871,0.27438809,-32.40081871,0,7.87935688
14:24.3,7.87935688,-31.14131871,0.27455479,-32.41851871,0,7.87935688
14:24.6,7.879336899,-31.14001871,0.27455479,-32.39431871,0,7.879336899
14:24.9,7.879296939,-31.14081871,0.27455479,-32.41381871,0,7.879296939
14:25.3,7.879276959,-31.14191871,0.27438809,-32.40931871,0,7.879276959
14:25.6,7.879256978,-31.14101871,0.27438809,-32.37891871,0,7.879256978
14:25.9,7.879516722,-31.14011871,0.27455479,-32.37111871,0,7.879516722
14:26.3,7.879616623,-31.13871871,0.27438809,-32.37321871,0,7.879616623
14:26.6,7.879716524,-31.13821871,0.27438809,-32.38731871,0,7.879716524
14:26.9,7.879736505,-31.14001871,0.27438809,-32.40681871,0,7.879736505
14:27.3,7.879516722,-31.14061871,0.27438809,-32.41261871,0,7.879516722
14:27.6,7.879556682,-31.14181871,0.27455479,-32.42851871,0,7.879556682
14:27.9,7.879436801,-31.14281871,0.27438809,-32.38181871,0,7.879436801
14:28.3,7.879316919,-31.13971871,0.27438809,-32.36081871,0,7.879316919
14:28.6,7.87937686,-31.13811871,0.27438809,-32.41021871,0,7.87937686
14:28.9,7.879097136,-31.13951871,0.27422139,-32.42691871,0,7.879097136
14:29.3,7.879197038,-31.14131871,0.27438809,-32.41671871,0,7.879197038
14:29.6,7.879436801,-31.14341871,0.27422139,-32.43271871,0,7.879436801
14:29.9,7.879217018,-31.14201871,0.27422139,-32.40021871,0,7.879217018
14:30.3,7.87939684,-31.14061871,0.27438809,-32.41431871,0,7.87939684
14:30.6,7.879636603,-31.14101871,0.27422139,-32.44011871,0,7.879636603
14:30.9,7.879556682,-31.14081871,0.27438809,-32.39621871,0,7.879556682
14:31.2,7.879536702,-31.14141871,0.27472149,-32.35731871,0,7.879536702
14:31.6,7.879336899,-31.14261871,0.27455479,-32.35281871,0,7.879336899
14:31.9,7.879276959,-31.14151871,0.27438809,-32.37541871,0,7.879276959
14:32.2,7.879476761,-31.14071871,0.27422139,-32.42051871,0,7.879476761
14:32.6,7.879556682,-31.14151871,0.27422139,-32.43111871,0,7.879556682
14:32.9,7.879576663,-31.14161871,0.27455479,-32.38891871,0,7.879576663
14:33.2,7.879596643,-31.14091871,0.27455479,-32.36621871,0,7.879596643
14:33.6,7.879436801,-31.13981871,0.27438809,-32.38721871,0,7.879436801
14:33.9,7.879217018,-31.14201871,0.27438809,-32.43621871,0,7.879217018
14:34.2,7.879017215,-31.14371871,0.27422139,-32.42101871,0,7.879017215
14:34.6,7.879097136,-31.14151871,0.27422139,-32.35641871,0,7.879097136
14:34.9,7.879256978,-31.13971871,0.27422139,-32.34451871,0,7.879256978
14:35.2,7.879256978,-31.14131871,0.27422139,-32.34311871,0,7.879256978
14:35.6,7.879476761,-31.14201871,0.27422139,-32.37151871,0,7.879476761
14:35.9,7.879616623,-31.14291871,0.27438809,-32.38451871,0,7.879616623
14:36.2,7.879476761,-31.14261871,0.27455479,-32.36231871,0,7.879476761
14:36.6,7.879676564,-31.14241871,0.27438809,-32.35421871,0,7.879676564
14:36.9,7.87939684,-31.14261871,0.27405469,-32.35091871,0,7.87939684
14:37.2,7.879256978,-31.14151871,0.27422139,-32.34451871,0,7.879256978
14:37.6,7.879456781,-31.14121871,0.27455479,-32.38481871,0,7.879456781
14:37.9,7.879516722,-31.14111871,0.27438809,-32.40581871,0,7.879516722
14:38.2,7.879816426,-31.14191871,0.27438809,-32.42761871,0,7.879816426
14:38.6,7.879976268,-31.14431871,0.27455479,-32.45471871,0,7.879976268
14:38.9,7.879516722,-31.14381871,0.27455479,-32.38771871,0,7.879516722
14:39.2,7.879276959,-31.14251871,0.27455479,-32.36231871,0,7.879276959
14:39.6,7.879097136,-31.14291871,0.27438809,-32.41021871,0,7.879097136
14:39.9,7.879256978,-31.14581871,0.27438809,-32.42841871,0,7.879256978
14:40.2,7.879616623,-31.14921871,0.27422139,-32.45231871,0,7.879616623
14:40.6,7.879556682,-31.14781871,0.27438809,-32.45861871,0,7.879556682
14:40.9,7.879536702,-31.14261871,0.27455479,-32.40021871,0,7.879536702
14:41.2,7.879556682,-31.14331871,0.27438809,-32.39401871,0,7.879556682
14:41.6,7.879276959,-31.14591871,0.27438809,-32.35681871,0,7.879276959
14:41.9,7.879316919,-31.14541871,0.27455479,-32.39781871,0,7.879316919
14:42.2,0,0,0,0,1,0
14:42.6,7.879197038,-31.14401871,0.27422139,-32.40331871,0,7.879197038
14:42.9,7.87937686,-31.14451871,0.27455479,-32.40211871,0,7.87937686
14:43.2,7.879236998,-31.14701871,0.27455479,-32.38921871,0,7.879236998
14:43.6,7.879236998,-31.14551871,0.27455479,-32.34371871,0,7.879236998
14:43.9,7.879596643,-31.14541871,0.27472149,-32.37831871,0,7.879596643
14:44.2,7.879596643,-31.14661871,0.27438809,-32.38121871,0,7.879596643
14:44.6,7.87935688,-31.14681871,0.27438809,-32.41101871,0,7.87935688
14:44.9,7.879336899,-31.14771871,0.27422139,-32.44731871,0,7.879336899
14:45.2,7.879436801,-31.14661871,0.27422139,-32.42031871,0,7.879436801
14:45.6,7.879736505,-31.14561871,0.27472149,-32.41781871,0,7.879736505
14:45.9,7.879796446,-31.14481871,0.27488819,-32.43261871,0,7.879796446
14:46.2,7.879796446,-31.14271871,0.27488819,-32.39901871,0,7.879796446
14:46.6,7.879736505,-31.14451871,0.27472149,-32.40111871,0,7.879736505
14:46.9,7.879496742,-31.14511871,0.27455479,-32.37601871,0,7.879496742
14:47.2,7.879716524,-31.14351871,0.27472149,-32.37171871,0,7.879716524
14:47.6,7.879736505,-31.14451871,0.27438809,-32.40511871,0,7.879736505
14:47.9,7.879316919,-31.14511871,0.27438809,-32.42951871,0,7.879316919
14:48.2,7.879296939,-31.14421871,0.27455479,-32.44671871,0,7.879296939
14:48.6,7.879476761,-31.14321871,0.27455479,-32.40121871,0,7.879476761
14:48.9,7.879616623,-31.14271871,0.27455479,-32.40841871,0,7.879616623
14:49.2,7.879556682,-31.14381871,0.27438809,-32.44821871,0,7.879556682
14:49.6,7.87939684,-31.14241871,0.27438809,-32.36211871,0,7.87939684
14:49.9,7.87939684,-31.14121871,0.27438809,-32.31411871,0,7.87939684
14:50.2,7.879436801,-31.14191871,0.27422139,-32.36221871,0,7.879436801
14:50.6,7.87935688,-31.14121871,0.27438809,-32.41331871,0,7.87935688
14:50.9,7.879236998,-31.14211871,0.27438809,-32.47251871,0,7.879236998
14:51.2,7.879117117,-31.14261871,0.27422139,-32.41521871,0,7.879117117
14:51.6,7.879296939,-31.14101871,0.27422139,-32.37711871,0,7.879296939
14:51.9,7.879536702,-31.14271871,0.27422139,-32.43201871,0,7.879536702
14:52.2,7.919296939,-31.10371871,0.31438809,-32.37631871,1,7.919296939
14:52.6,7.879296939,-31.14331871,0.27455479,-32.41161871,0,7.879296939
14:52.9,7.879536702,-31.14521871,0.27438809,-32.41811871,0,7.879536702
14:53.2,7.879516722,-31.14401871,0.27438809,-32.37261871,0,7.879516722
14:53.6,7.879556682,-31.14211871,0.27438809,-32.36061871,0,7.879556682
14:53.9,7.87935688,-31.14271871,0.27422139,-32.38841871,0,7.87935688
14:54.2,7.879217018,-31.14241871,0.27438809,-32.41131871,0,7.879217018
14:54.6,7.879256978,-31.14261871,0.27438809,-32.44761871,0,7.879256978
14:54.9,7.879097136,-31.14221871,0.27422139,-32.41621871,0,7.879097136
14:55.2,7.87935688,-31.14291871,0.27438809,-32.38191871,0,7.87935688
14:55.6,7.879516722,-31.14561871,0.27438809,-32.40431871,0,7.879516722
14:55.9,7.879296939,-31.14571871,0.27422139,-32.43291871,0,7.879296939
14:56.2,7.87939684,-31.14281871,0.27422139,-32.42551871,0,7.87939684
14:56.6,7.879336899,-31.14271871,0.27438809,-32.34621871,0,7.879336899
14:56.9,7.879197038,-31.14401871,0.27455479,-32.33951871,0,7.879197038
14:57.2,7.87935688,-31.14641871,0.27438809,-32.42541871,0,7.87935688
14:57.6,7.87935688,-31.14621871,0.27422139,-32.44321871,0,7.87935688
14:57.9,7.87935688,-31.14541871,0.27438809,-32.43381871,0,7.87935688
14:58.2,7.879276959,-31.14831871,0.27438809,-32.46831871,0,7.879276959
14:58.6,7.879137097,-31.14751871,0.27438809,-32.46931871,0,7.879137097
14:58.9,7.879296939,-31.14491871,0.27455479,-32.48431871,0,7.879296939
14:59.2,7.87935688,-31.14431871,0.27438809,-32.44121871,0,7.87935688
14:59.6,7.87935688,-31.14571871,0.27422139,-32.36771871,0,7.87935688
